"ID","Last Name","First Name","Team ID","Team Name","Status","Status Details","Position","Eligible Positions","Image"
"453.p.30832","Cooley","Logan","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","C","C","https://s.yimg.com/iu/api/res/1.2/FPsJe4coT4DCnNgPTdF0QA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11012024/30832.png"
"453.p.8303","McMichael","Connor","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","LW","C,LW","https://s.yimg.com/iu/api/res/1.2/zgA9HlgDfzEdvTw7Nqs0Eg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10042024/8303.png"
"453.p.5928","Lee","Anders","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","LW","LW","https://s.yimg.com/iu/api/res/1.2/V7JoiwnmrOrvWu3eOZycbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10142024/5928.png"
"453.p.6368","Reinhart","Sam","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","RW","C,RW","https://s.yimg.com/iu/api/res/1.2/3VnrjirJZN.1OkwA6UMrDg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10022024/6368.png"
"453.p.6375","Ehlers","Nikolaj","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Injured","IR - Lower Body","RW","LW,RW,IR","https://s.yimg.com/iu/api/res/1.2/CmBt1ItLSSaYXsDavwFEGw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/6375.png"
"453.p.7908","Bouchard","Evan","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/GgES9nV3JBBHFv.F2VzF6g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/7908.png"
"453.p.6576","Middleton","Jake","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/OoDjY.X5m2o7yVxy85ue3A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/6576.png"
"453.p.8884","Clarke","Brandt","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/zhuHVCglFPje3hXM0x8Ehw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/8884.png"
"453.p.7174","Fox","Adam","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/H1s5dvoUUnk8e4ccXh0b8g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10182024/7174.png"
"453.p.5020","Toffoli","Tyler","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","BN","LW,RW","https://s.yimg.com/iu/api/res/1.2/bWUhRD8Nd6G1.aBSVk548g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10082024/5020.png"
"453.p.8883","Eklund","William","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","BN","LW","https://s.yimg.com/iu/api/res/1.2/bO2DWlUxLQHKXv0GiQ5W_A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/8883.png"
"453.p.5254","Orlov","Dmitry","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","BN","D","https://s.yimg.com/iu/api/res/1.2/KhthSwEObgzePAs.VWJChA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10112024/5254.png"
"453.p.6814","Cirelli","Anthony","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Questionable","DTD - Undisclosed","BN","C","https://s.yimg.com/iu/api/res/1.2/1_8okbbjigjAwwEGIxy7lg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10182024/6814.png"
"453.p.4947","Markstrom","Jacob","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/5w7M9fUrSnNfs3iMh_3E4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10152024/4947.png"
"453.p.8489","Wolf","Dustin","453.l.82957.t.10","Don't Cry I Was Olli Jokinen","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/aZw4PhcirteaccyZTU_Z5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10022024/8489.png"
"453.p.5984","Lindholm","Elias","453.l.82957.t.11","Jim Posac Fan Club","Available","","C","C","https://s.yimg.com/iu/api/res/1.2/.cBhl3SoBT13uHwmnfM_0Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/07022024/5984.png"
"453.p.4687","Kadri","Nazem","453.l.82957.t.11","Jim Posac Fan Club","Available","","C","C","https://s.yimg.com/iu/api/res/1.2/5lWfCYZ6hOSAcH0jBnCqYg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10112024/4687.png"
"453.p.5691","Forsberg","Filip","453.l.82957.t.11","Jim Posac Fan Club","Available","","LW","LW","https://s.yimg.com/iu/api/res/1.2/pLH3tF1g2AEo0HzfucCFtA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10282022/5691.png"
"453.p.7520","Pettersson","Elias","453.l.82957.t.11","Jim Posac Fan Club","Available","","LW","C,LW","https://s.yimg.com/iu/api/res/1.2/y7hPzy2S1Fc5Tf9hr6bD0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10132023/7520.png"
"453.p.7143","Kyrou","Jordan","453.l.82957.t.11","Jim Posac Fan Club","Available","","RW","C,RW","https://s.yimg.com/iu/api/res/1.2/UpfOHctTDbQoMNxLtXbZeg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10102024/7143.png"
"453.p.7115","Keller","Clayton","453.l.82957.t.11","Jim Posac Fan Club","Available","","RW","LW,RW","https://s.yimg.com/iu/api/res/1.2/5GV1cdzCXZ08436HBua._w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11012024/7115.png"
"453.p.5986","Nurse","Darnell","453.l.82957.t.11","Jim Posac Fan Club","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/p4WEbLzDBns54AxK0Z1nwA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/5986.png"
"453.p.5703","Matheson","Mike","453.l.82957.t.11","Jim Posac Fan Club","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/suPI2ElrygHLku.rP8WQpA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11282023/5703.png"
"453.p.4503","Carlson","John","453.l.82957.t.11","Jim Posac Fan Club","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/FR3YbXjvIDrxZrBPRretCA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10052023/4503.png"
"453.p.5777","Parayko","Colton","453.l.82957.t.11","Jim Posac Fan Club","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/toIaLZKsQtMGMqW6ZzEIZw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10102024/5777.png"
"453.p.6381","Larkin","Dylan","453.l.82957.t.11","Jim Posac Fan Club","Available","","BN","C","https://s.yimg.com/iu/api/res/1.2/lTXIr.sqIRqtEK4Up7UCKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11172023/6381.png"
"453.p.8293","Caufield","Cole","453.l.82957.t.11","Jim Posac Fan Club","Available","","BN","LW,RW","https://s.yimg.com/iu/api/res/1.2/ZT4KWu6t_0sYdRFjseibuw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10282022/8293.png"
"453.p.7899","Dahlin","Rasmus","453.l.82957.t.11","Jim Posac Fan Club","Questionable","DTD - Back","BN","D","https://s.yimg.com/iu/api/res/1.2/KJ1NQMvhKx8LaAZGsawYuw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10102024/7899.png"
"453.p.5820","Hellebuyck","Connor","453.l.82957.t.11","Jim Posac Fan Club","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/YiuTe.6j1Wdxsb22vljmOw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/5820.png"
"453.p.5853","Ullmark","Linus","453.l.82957.t.11","Jim Posac Fan Club","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/3K75CvOQVxnAZr_uViRdtA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/5853.png"
"453.p.6818","Hill","Adin","453.l.82957.t.11","Jim Posac Fan Club","Available","","BN","G","https://s.yimg.com/iu/api/res/1.2/NyxBHk7FW9BvM5KT5T2yeg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/6818.png"
"453.p.6405","Demko","Thatcher","453.l.82957.t.11","Jim Posac Fan Club","Available","","IR","G","https://s.yimg.com/iu/api/res/1.2/pVZe09GV3dQE5YNg80FoAg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10132023/6405.png"
"453.p.7535","Thomas","Robert","453.l.82957.t.12","Woonsocket Woozles","Available","","C","C","https://s.yimg.com/iu/api/res/1.2/X8hIiyvTRF5JQbf1IJP79A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10302023/7535.png"
"453.p.7516","Hischier","Nico","453.l.82957.t.12","Woonsocket Woozles","Available","","C","C","https://s.yimg.com/iu/api/res/1.2/kJ7njdRhP6UINRtGavflsQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10152024/7516.png"
"453.p.5989","Nichushkin","Valeri","453.l.82957.t.12","Woonsocket Woozles","Available","","LW","LW,RW","https://s.yimg.com/iu/api/res/1.2/MXL8dQpTKcvRvuF4jvU.5g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11072023/5989.png"
"453.p.8881","Johnson","Kent","453.l.82957.t.12","Woonsocket Woozles","Available","","LW","C,LW,RW","https://s.yimg.com/iu/api/res/1.2/GqBn4AW1idLGLi7wPMZ7Ow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10022024/8881.png"
"453.p.7526","Vilardi","Gabriel","453.l.82957.t.12","Woonsocket Woozles","Available","","RW","C,RW","https://s.yimg.com/iu/api/res/1.2/jp9P0l.MX7ab4_GxsevkQg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10172024/7526.png"
"453.p.7947","Marchenko","Kirill","453.l.82957.t.12","Woonsocket Woozles","Available","","RW","RW","https://s.yimg.com/iu/api/res/1.2/NBLmS_tcRd6XbOpBp9gZ2w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10022024/7947.png"
"453.p.7519","Makar","Cale","453.l.82957.t.12","Woonsocket Woozles","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/HojauYFZ0EVvlSUVKzEdOA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11072023/7519.png"
"453.p.8909","Zellweger","Olen","453.l.82957.t.12","Woonsocket Woozles","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/8licD5A9pT1OnmhJRvpnvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10092024/8909.png"
"453.p.5232","Spurgeon","Jared","453.l.82957.t.12","Woonsocket Woozles","Available","","D","D","https://s.yimg.com/iu/api/res/1.2/cX.wj6EhU1u2cc_cm23xiw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/5232.png"
"453.p.5362","Nugent-Hopkins","Ryan","453.l.82957.t.12","Woonsocket Woozles","Available","","BN","C,LW","https://s.yimg.com/iu/api/res/1.2/OEylhgA7rpjxGUFus8Xd8Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/11222023/5362.png"
"453.p.6877","Kaprizov","Kirill","453.l.82957.t.12","Woonsocket Woozles","Available","","BN","LW","https://s.yimg.com/iu/api/res/1.2/6Cp1MZeL43SObHJIIj1qRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/6877.png"
"453.p.8653","Jarvis","Seth","453.l.82957.t.12","Woonsocket Woozles","Available","","BN","C,RW","https://s.yimg.com/iu/api/res/1.2/TMeTs024Wrg5PINeZYirIQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10112024/8653.png"
"453.p.4471","Stamkos","Steven","453.l.82957.t.12","Woonsocket Woozles","Available","","BN","C,LW,RW","https://s.yimg.com/iu/api/res/1.2/hTAOYLUVr.WGVFhUoEW9Pg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10072024/4471.png"
"453.p.6744","Eichel","Jack","453.l.82957.t.12","Woonsocket Woozles","Available","","BN","C","https://s.yimg.com/iu/api/res/1.2/m910M5bZsZ0Ng7HqX1Jmeg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10162024/6744.png"
"453.p.8155","Thompson","Logan","453.l.82957.t.12","Woonsocket Woozles","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/VUWv6eI80JMBzJPPN5g.Bg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10042024/8155.png"
"453.p.5454","Binnington","Jordan","453.l.82957.t.12","Woonsocket Woozles","Available","","G","G","https://s.yimg.com/iu/api/res/1.2/V2fgM.669oKxXP4cHbMloA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10102024/5454.png"
"453.p.6758","Barzal","Mathew","453.l.82957.t.12","Woonsocket Woozles","Injured","IR-LT - Upper Body","IR","C,RW,IR","https://s.yimg.com/iu/api/res/1.2/dz60atDuZ5rWZi8go7bSeQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nhl_cutout/players_l/10142024/6758.png"
